web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681681694-2679","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Superior 424 Litros Brutos GT44AGP Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-superior-424-litros-brutos-gt44agp-gris/p/8806091138767","","Nevera LG No Frost Congelador Superior 424 Litros Brutos GT44AGP Gris","$3.657.900
                                            Hoy","Auto Ice Marker","4.8","12 Opiniones","/medias/8806091138767-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjMzfGltYWdlL2pwZWd8aW1hZ2VzL2gyNS9oN2IvMTA4MTIyNzg1MzgyNzAuanBnfGZlMTRlMTJhYTI2MzljMmQzZjQxZmU5MzQzMWE5NWE4ODY5ZjZmM2YwODZkNjhlOTc2NTE4NGNkNTJiZjQ3MDk"
"1681681698-2680","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon Samsung Bespoke Tipo Europeo 820 litros Brutos RF71A967541/CO Azul","https://www.ktronix.com/nevecon-samsung-bespoke-tipo-europeo-820-litros-brutos-rf71a967541-co-azul/p/8806094000405","","Nevecon Samsung Bespoke Tipo Europeo 820 litros Brutos RF71A967541/CO Azul","$14.499.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094000405-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjU1fGltYWdlL2pwZWd8aGFhL2g5Mi8xMzQ5NjQ1MjE4NjE0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQwMDA0MDVfMDAxLmpwZ3xiYzAzZGZhMDM3YmM4ZGEyZDY0NTViOWNiNzljOTU2MjU4OTA0NWJjNTUyMjE3YWY1N2FjODI3OGRjMmNkZmQ4"
"1681681703-2681","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Inferior 310 Litros Brutos RMB300IZBRP0 Black Steel","https://www.ktronix.com/nevera-mabe-no-frost-congelador-inferior-310-litros-brutos-rmb300izbrp0-black-steel/p/757638378123","","Nevera MABE No Frost Congelador Inferior 310 Litros Brutos RMB300IZBRP0 Black Steel","$3.039.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-757638378123-001.jpg?context=bWFzdGVyfGltYWdlc3wxNDY2fGltYWdlL2pwZWd8aGQ1L2g2OS8xMzY0MjA5ODczNzE4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc1NzYzODM3ODEyM18wMDEuanBnfGNkMjQ2YWYzMDA3NWY5MmIzNjc3MzYxZDhhNjAyNDI3NTQyMzljZWQ1YmE1ZjEyNzI4MWRjODkwOWJkMmQ2M2E"
"1681681708-2682","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 250 Litros RMA250FJCG1 Grafito","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-250-litros-rma250fjcg1-grafito/p/7704712661766","","Nevera MABE No Frost Congelador Superior 250 Litros  RMA250FJCG1 Grafito","$1.699.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.6","14 Opiniones","/medias/7704712661766-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDE2fGltYWdlL2pwZWd8aW1hZ2VzL2hkMC9oMmEvMTA3NTgzNzA0MjY5MTAuanBnfGI4ZDczODA1MjJiZTM5ZjBjYTYyZDUwNDRhNTFjM2VmNDYwZjkzZjFmYjFmMjNmODlmYTc5N2JmYjBmYWZiZDM"
"1681681714-2683","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón SAMSUNG Family Hub Tipo Europeo 810 Litros RF71A9771SG Grafito","https://www.ktronix.com/nevecon-samsung-family-hub-tipo-europeo-810-litros-rf71a9771sg-grafito/p/8806092119284","","Nevecón SAMSUNG Family Hub Tipo Europeo  810 Litros  RF71A9771SG Grafito","$15.499.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806092119284-001.jpg?context=bWFzdGVyfGltYWdlc3wxODA2fGltYWdlL2pwZWd8aDcwL2g1ZS8xMzQ5NjM4ODQ4NTE1MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTIxMTkyODRfMDAxLmpwZ3xkNTFiOGI4YjEzZWI5NzIzYTg2MWM5NGJmNDAzMzI3MDkxYjlhNjAwODk1NmNlYzY2YmExNmFkZjI4ZmMyM2I4"
"1681681719-2684","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Superior 312 Litros GT32WPPKT Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-superior-312-litros-gt32wppkt-gris/p/8806091381538","","Nevera LG No Frost Congelador Superior  312 Litros  GT32WPPKT Gris","$2.799.900
                                            Hoy","Multi Air Flow: enfriamento más rápido y uniforme","4.8","52 Opiniones","/medias/8806091381538-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjQ0fGltYWdlL2pwZWd8aW1hZ2VzL2g1My9oZjMvMTA3MTU1MDk5ODEyMTQuanBnfDI1YjgyYTcwNGYxMDNiNjcyYTk1NmY0MTcwMDBiN2UwZTkyMTU2M2ZhNmRkNTM1MTExYTE2ZGFkZjA4Yzk2N2M"
"1681681724-2685","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon LG Tipo Europeo 793 Litros GM78SGP Gris","https://www.ktronix.com/nevecon-lg-tipo-europeo-793-litros-gm78sgp-gris/p/8806091476784","","Nevecon LG Tipo Europeo 793 Litros GM78SGP Gris","$9.101.900
                                            Hoy","Door Cooling (Frescura uniforme)","null","null","/medias/8806091476784-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTExfGltYWdlL2pwZWd8aDcxL2hlNy8xMzQ2MjMyMDY3Njg5NC84ODA2MDkxNDc2Nzg0XzAwMV82MFd4NjBIfGNmMzQ4M2MwYjdkYzgxNTVmYzdmNzY3ZDRmOTFkMGFlYzhiYzBkYzkzZDk3NjYyMTk3YTEzNzRjNjg1NDA4OTU"
"1681681731-2686","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG No Frost Congelador Inferior 458 Litros RL4363BAS8 Gris","https://www.ktronix.com/nevera-samsung-no-frost-congelador-inferior-458-litros-rl4363bas8-gris/p/8806088681191","","Nevera SAMSUNG No Frost Congelador Inferior 458 Litros  RL4363BAS8 Gris","$4.399.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.9","156 Opiniones","/medias/8806088681191-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzk1fGltYWdlL2pwZWd8aW1hZ2VzL2hmMS9oZDEvOTA4Mzg1NTc5ODMwMi5qcGd8NzRlMDE4MjI5YmYxZWRhNWM5MzUxNDUyMjJhNjY4N2JmZjIwYTdhODhiMzk4YzhlMThlOWQ5OTI2MmJlMjY0MA"
"1681681738-2687","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 361 Litros RMP365FYCT Platinum","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-361-litros-rmp365fyct-platinum/p/7704712253701","","Nevera MABE No Frost Congelador Superior 361 Litros RMP365FYCT Platinum","$2.349.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.8","79 Opiniones","/medias/7704712253701-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjM3fGltYWdlL2pwZWd8aW1hZ2VzL2gzZS9oMjQvMTE0MDkzMjE4MjAxOTAuanBnfGE0NjFmMjA1NDBjMzc5ZjM2YWExMjVkMDFjOGUyZTU1OTFkZDMzMjJmNGVkOTNmMmQ5ZThjZWM5ZjdhNzdiMjQ"
"1681681743-2688","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera WHIRLPOOL No Frost Congelador Superior 284 Litros WRW27CKTWW Gris","https://www.ktronix.com/nevera-whirlpool-no-frost-congelador-superior-284-litros-wrw27cktww-gris/p/7704353383669","","Nevera WHIRLPOOL No Frost Congelador Superior 284 Litros WRW27CKTWW Gris","$1.819.900
                                            Hoy","Superficie Anti Fingerprint, anti-huellas","4.8","11 Opiniones","/medias/7704353383669-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjM1fGltYWdlL2pwZWd8aDNhL2hjOS8xMzQ0NjUyNjc5NTgwNi83NzA0MzUzMzgzNjY5XzAwMV82MFd4NjBIfDc5YjA1NDQ3Y2YyZjNkMWM0MmM2NGQwOGExMjdiOWViYThkOGY1NTUyMDUwYWE4ODczYmJhNWE5NjdhMGExMWY"
"1681681748-2689","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior Manija Externa 294 Litros SIBERIA Inox","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-manija-externa-294-litros-siberia-inox/p/7704353404357","","Nevera HACEB No Frost Congelador Superior Manija Externa 294 Litros  SIBERIA Inox","$1.920.900
                                            Hoy","Nuevo dispensador Slim","4.9","43 Opiniones","/medias/7704353404357-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTAyfGltYWdlL2pwZWd8aW1hZ2VzL2hkNS9oYzgvMTA3NTc1NTE3NTExOTguanBnfGRlY2M3NjA1OTg2ZDJkNTIzOGIzOTY5MzNhODNlZDg1MDY3NTY3Mzg1NjY3NGE5MjA5ZDVmZTQwNDUwOWFlMGY"
"1681681752-2690","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG No Frost Congelador Superior 480 Litros Brutos RT48A6340B1/CO Negro","https://www.ktronix.com/nevera-samsung-no-frost-congelador-superior-480-litros-brutos-rt48a6340b1-co-negro/p/8806092662926","","Nevera SAMSUNG No Frost Congelador Superior 480 Litros Brutos RT48A6340B1/CO Negro","$3.099.900
                                            Hoy","20 años de garantía en el Compresor Digital InverterBandeja Multiple, organiza articulos pequeños","4.7","32 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806092662926-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjI3fGltYWdlL2pwZWd8aDdiL2g0MS8xMzQ5NjQzNTY3MTA3MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTI2NjI5MjZfMDAxLmpwZ3xhNzdjOWMyYzc1YmM1ZWQ5NGQyMTNkNTQzMzk0NGYwMmU0YjBlMzc0OGJiMjg0NmY4OTc1NTA3YmRmNTFjNGIw"
"1681681758-2691","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon SAMSUNG Family hub Tipo Europeo 741 Litros RF27T5501B1 Grafito","https://www.ktronix.com/nevecon-samsung-family-hub-tipo-europeo-741-litros-rf27t5501b1-grafito/p/8806090398681","","Nevecon SAMSUNG Family hub Tipo Europeo 741 Litros  RF27T5501B1 Grafito","$10.999.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.5","8 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806090398681-001.jpg?context=bWFzdGVyfGltYWdlc3wxODkzfGltYWdlL2pwZWd8aDFiL2hhZC8xMzQ5NjMwNTc3ODcxOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTAzOTg2ODFfMDAxLmpwZ3xlM2I3NWM2MTdjYzc3MjJiNzAzNWU2MmRlNmM1MjAyNmQ4ZmM3NDJmMTA3OWZmYjJiODZhNjcyZGRiYTM4Y2U2"
"1681681763-2692","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón MABE Side by Side 529 Litros MSL521QMLSS0 Plateado","https://www.ktronix.com/nevecon-mabe-side-by-side-529-litros-msl521qmlss0-plateado/p/757638377096","","Nevecón MABE Side by Side 529 Litros MSL521QMLSS0 Plateado","$4.499.900
                                            Hoy","Total Fresh Flow: tus alimentos frescos por más tiempo","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-757638377096-001.jpg?context=bWFzdGVyfGltYWdlc3wxMjkxfGltYWdlL2pwZWd8aDQ5L2g5OS8xMzUxNjEzMDE1NjU3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc1NzYzODM3NzA5Nl8wMDEuanBnfGUxM2Q5YjVmNDQ1NjY3YTM0ZmNiYjU4OWNjMGVjODRmOGIzNzQxYzk4MDhiZWFlZDY0MjY5OTcxOTZmOThiMzA"
"1681681770-2693","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Inferior 461 Litros Brutos GB45SPT Negro","https://www.ktronix.com/nevera-lg-no-frost-congelador-inferior-461-litros-brutos-gb45spt-negro/p/8806091138743","","Nevera LG No Frost Congelador Inferior 461 Litros Brutos GB45SPT Negro","$4.661.900
                                            Hoy","Linear Cooling, comida fresca durante mas tiempo","4.9","21 Opiniones","/medias/8806091138743-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjM1fGltYWdlL2pwZWd8aW1hZ2VzL2gwNi9oOGUvMTA4MTIyMzQzNjcwMDYuanBnfGUyN2ZmYTEwNjQ2MDNiZDQ5OWEyOGRlZWVjYzllNDNkNTk0YmQ2ZmIwNWZiMzRkMzdiYTMxOWNhYzUwYWU0MjI"
"1681681775-2694","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón SAMSUNG Tipo Europeo 820 Litros RF71A9671SR Gris","https://www.ktronix.com/nevecon-samsung-tipo-europeo-820-litros-rf71a9671sr-gris/p/8806092204676","","Nevecón SAMSUNG Tipo Europeo 820 Litros  RF71A9671SR Gris","$13.999.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.8","6 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806092204676-001.jpg?context=bWFzdGVyfGltYWdlc3wxNTQ5fGltYWdlL2pwZWd8aDIzL2g3My8xMzQ5NjM5OTEwMTk4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTIyMDQ2NzZfMDAxLmpwZ3xhMDJmZWI2MTcwNzI0M2Q1MjljYWIwOGM4NDNiZmE2ZmYzNmMxYjc2NjBiNjg5Y2JkODRkNmY4MTFhODU4OThk"
"1681681779-2695","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón SAMSUNG Tipo Europeo 756 Litros RF27T5201B1 Grafito","https://www.ktronix.com/nevecon-samsung-tipo-europeo-756-litros-rf27t5201b1-grafito/p/8806090409653","","Nevecón SAMSUNG Tipo Europeo 756 Litros  RF27T5201B1 Grafito","$7.599.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.6","39 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806090409653-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjU2fGltYWdlL2pwZWd8aDI2L2g5ZS8xMzQ5NjMxMDQ5NzMxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTA0MDk2NTNfMDAxLmpwZ3w5Y2E2OGRkOGVmM2Q3ODkwMWY4YjJjMDE1NzNlOThmYTA4M2MwOGIzMTFhZmU3MTU2Mjc2ZjEwNTZhNmMyZDUw"
"1681681784-2696","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon LG Tipo Europeo 618 Litros LM22BGTK Negro","https://www.ktronix.com/nevecon-lg-tipo-europeo-618-litros-lm22bgtk-negro/p/8806091707215","","Nevecon LG Tipo Europeo 618 Litros  LM22BGTK Negro","$5.939.900
                                            Hoy","Multi Air Flow™ (Distribucion de aire)","5.0","8 Opiniones","/medias/8806091707215-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODEzfGltYWdlL2pwZWd8aDhjL2hkMy8xMzQ2MjMzODM3MTYxNC84ODA2MDkxNzA3MjE1XzAwMV82MFd4NjBIfDJiYzdkZjAzYzVmNTdiMzJhNTRiM2VjNmIxNDJjYTA2YjA3MWNkZTk2YTdkYmI4YTcwMjkwMWRlMjViYzEwZDU"
"1681681789-2697","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon LG Tipo Europeo 816 Litros GM78BGP Gris","https://www.ktronix.com/nevecon-lg-tipo-europeo-816-litros-gm78bgp-gris/p/8806091742766","","Nevecon LG Tipo Europeo 816 Litros  GM78BGP Gris","$6.359.900
                                            Hoy","Door Cooling (Frescura uniforme)","4.8","5 Opiniones","/medias/8806091742766-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTc3fGltYWdlL2pwZWd8aDg1L2g1MS8xMzQ2MjM0NDI2OTg1NC84ODA2MDkxNzQyNzY2XzAwMV82MFd4NjBIfDAwMzNiZGNiNjAxYmRlMjI3OGFlZTNlZDVlOWM1OWUzMDIzYTMwMzYxMDc2NzkzMjY0ZTllZjg0MzdhOTZmYjY"
"1681681794-2698","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 394 Litros RMP400FLCG1 Grafito","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-394-litros-rmp400flcg1-grafito/p/7704712703855","","Nevera MABE No Frost Congelador Superior 394 Litros RMP400FLCG1 Grafito","$2.069.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.7","32 Opiniones","/medias/7704712703855-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzMyfGltYWdlL2pwZWd8aW1hZ2VzL2hiZC9oMDMvMTA3ODAzMTQ0NjgzODIuanBnfDUyOGRkOWQ3MzUxZGI0ZmNlMGJmNTZmMjY0ZGNhYTkyYTk2YjM2ZGZjNTliNTFiYzk0MmVlNWZiNmI3NWNlMWE"
"1681681798-2699","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón LG Side by Side 769 Litros GS77SPP Gris","https://www.ktronix.com/nevecon-lg-side-by-side-769-litros-gs77spp-gris/p/8806091433053","","Nevecón LG Side by Side 769 Litros  GS77SPP Gris","$6.819.900
                                            Hoy","Door Cooling (Refrigeracion en las puertas)","4.8","32 Opiniones","/medias/8806091433053-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzU5fGltYWdlL2pwZWd8aW1hZ2VzL2hlZS9oMjMvMTE2Mzc5MDY2MzY4MzAuanBnfDEwMDlmMTNmOTNkOTZkOTE4MjU0OTEwMTQxZGZkOTg2NTBhMjYyN2Y1ZjE3MWU2ZmIxNmVhMGU0YWJkZWFlNWY"
"1681681803-2700","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador horizontal KALLEY Dual 142 Litros K-CH142L2 Blanco","https://www.ktronix.com/congelador-horizontal-kalley-dual-142-litros-k-ch142l2-blanco/p/7705946691130","","Congelador horizontal KALLEY Dual 142 Litros  K-CH142L2 Blanco","$969.900
                                            Hoy","Capacidad de 142 litros para tus alimentos y bebidas.","4.8","51 Opiniones","/medias/7705946691130-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzkxfGltYWdlL2pwZWd8aW1hZ2VzL2hlOS9oNGEvMTA3NTI5ODg0MTM5ODIuanBnfDZjNmExN2QyYjllZjc2OGM2MzU2YWI3ZGQxNzU3MTAyMTEzNDk2YTg1YThiYjI1MjBlMTBmNThkYjFjZjA5OGI"
"1681681809-2701","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón HACEB Side by Side 515,31 Litros MAKALU Panel Digital Inox","https://www.ktronix.com/nevecon-haceb-side-by-side-51531-litros-makalu-panel-digital-inox/p/7704353432220","","Nevecón HACEB Side by Side 515,31 Litros MAKALU Panel Digital Inox","$4.142.900
                                            Hoy","Espacios maximizados,para que almacenes mejor tus alimentos","5.0","44 Opiniones","/medias/7704353432220-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDAzfGltYWdlL2pwZWd8aW1hZ2VzL2g5Ni9oZDkvMTE1MDQ2ODA3MzA2NTQuanBnfDRlNWMyZjk1YjJhYmU1M2Q2YTdmMDFhOTNlYmQ0OGMwMmY1NzQ1YjcyNzQxZjEyZTcyZTMyNTIwYzEwYTE5ZTQ"
"1681681814-2702","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera Whirlpool No Frost Congelador superior 468 Litros WRM56BKTWW Gris","https://www.ktronix.com/nevera-whirlpool-no-frost-congelador-superior-468-litros-wrm56bktww-gris/p/7891129547407","","Nevera Whirlpool No Frost Congelador superior 468 Litros WRM56BKTWW Gris","$3.299.900
                                            Hoy","Superficie Antihuellas","4.8","11 Opiniones","/medias/7891129547407-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDYxfGltYWdlL2pwZWd8aW1hZ2VzL2g1MS9oMzEvMTIzNDQ4MTQ1MzQ2ODYuanBnfDJhYTNkM2MyMTA4MjFmOGUzMTJhYmZiZGU2ZWRiMGUwOTliY2NlNDU4YjAwYWEzNmRiMGY4YmM4ODg5YjM4MjA"
"1681681819-2703","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera WHIRLPOOL No Frost Congelador Superior 394 Litros WRJ43AKTWW Gris","https://www.ktronix.com/nevera-whirlpool-no-frost-congelador-superior-394-litros-wrj43aktww-gris/p/7704353362503","","Nevera WHIRLPOOL No Frost Congelador Superior 394 Litros  WRJ43AKTWW Gris","$2.299.900
                                            Hoy","Xpert flow: mantiene la temperatura homogénea","4.7","82 Opiniones","/medias/7704353362503-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDQ3fGltYWdlL2pwZWd8aW1hZ2VzL2g1NC9oNmMvMTAzODQxNjU2MzQwNzguanBnfDA1YTcyMTUzZjYyZDJhOGEzOWU0YTJlYjI3NTg0ZGUxYzA4YWYzMjk2YjMxODQyNzBkYTliODY5Y2U2NDlkODY"
"1681681826-2704","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 297 Litros RMA310FZCC Black Steel","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-297-litros-rma310fzcc-black-steel/p/7704712181400","","Nevera MABE No Frost Congelador Superior 297 Litros  RMA310FZCC Black Steel","$2.149.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.9","81 Opiniones","/medias/7704712181400-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzI5fGltYWdlL2pwZWd8aW1hZ2VzL2g3ZS9oMjkvMTA3NTgyOTYxMDkwODYuanBnfGU2YzM2NmFhZjNlNTFjNWY4NDM0Yzg0YTFkYjA0Y2Q3MTQwOTg4MWRmZDBlY2I5NWQ2OTliMTBmYTg5MWY3YWU"
"1681681831-2705","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Bottom Freezer 420 Litros GB41WPP Gris","https://www.ktronix.com/nevera-lg-no-frost-bottom-freezer-420-litros-gb41wpp-gris/p/8806091139207","","Nevera LG No Frost Bottom Freezer 420 Litros  GB41WPP Gris","$3.959.900
                                            Hoy","Door Cooling","4.9","24 Opiniones","/medias/8806091139207-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjgwfGltYWdlL2pwZWd8aW1hZ2VzL2g5Ni9oNTcvMTA3NDMxOTI1NTE0NTQuanBnfDRmMTNlZjA2ZGE2Yjg3MmE1YWM1ZWIxMjQ2ZTI5OWE1ZThiNTk4M2ZiZGJjNGViMDRhYTA1YWMzOTQ5NmM5Yzc"
